,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
88,-81.00195790847283,46.46802096332196,-9017.218956329103,5157.950326928738,École séparée Saint-Denis,20118.464965306288,Greater Sudbury
89,-81.00781943966089,46.50638620379647,-9017.87146784249,5162.208868621407,St. David Catholic School,20026.764652575956,Greater Sudbury
90,-81.19851587212423,46.5849672245596,-9039.099985400742,5170.931361926116,École Alliance St-Joseph,19736.98640175191,Greater Sudbury
91,-81.11518497672122,46.55301970182135,-9029.823506793584,5167.38518690217,École séparée Sainte-Marie,19641.77158248326,Greater Sudbury
92,-80.98690545300433,46.48710512453213,-9015.543301933894,5160.068668823066,Grotto of Our Lady of Lourdes,19595.959872662555,Greater Sudbury
93,-80.8505839185849,46.494221554456026,-9000.36785240079,5160.858592544619,École séparée Notre-Dame-de-la-Merci,19522.229888626927,Greater Sudbury
94,-81.18952815075627,46.58209563917218,-9038.099463270339,5170.612615948112,St. Charles Catholic School,19209.428431212044,Greater Sudbury
95,-80.86358139617295,46.55730272058775,-9001.814744603369,5167.8606019852405,St. John Catholic School,19070.41666155494,Greater Sudbury
96,-80.99132861501678,46.50549928272717,-9016.035692752283,5162.110420382716,O'Connor Park,18704.383873921946,Greater Sudbury
97,-81.19025632886193,46.57832461303439,-9038.180524785239,5170.1940320468175,Chelmsford Public School,18582.599110797615,Greater Sudbury
98,-80.99513554750753,46.436700830852736,-9016.459484284085,5154.473792224654,Algonquin Road Public School,18518.515099826658,Greater Sudbury
99,-80.88308741166156,46.55094128567563,-9003.986173753578,5167.154482709994,École séparée Saint-Augustin,18433.016472364056,Greater Sudbury
100,-80.84901807853917,46.49426541868434,-9000.19354152106,5160.863461473962,St. Paul the Apostle Catholic School,17713.996988686686,Greater Sudbury
101,-80.9407168490085,46.51078860329956,-9010.401540348475,5162.697534966251,Westmount Playground,17680.201693962885,Greater Sudbury
102,-81.14876802102827,46.43544140143844,-9033.562004868889,5154.333995559667,École séparée Saint-Paul,17626.922463363106,Greater Sudbury
103,-80.92930608302756,46.51645354741856,-9009.13128246871,5163.32634376346,Grassy Hill Park,17441.125469630882,Greater Sudbury
104,-80.98704754486253,46.488293927484655,-9015.559119741642,5160.200625950797,École publique Jeanne-Sauvé,17310.611927471935,Greater Sudbury
105,-81.01259456539502,46.48658134199653,-9018.403039614339,5160.010528961615,Princess Anne Public School,17217.954446468062,Greater Sudbury
106,-80.86022805416142,46.55128635643172,-9001.441447217303,5167.192785563921,St. John's Cemetery,16959.338215123407,Greater Sudbury
107,-81.02521143237806,46.46098698705384,-9019.807561863758,5157.169555562977,École publique Hélène-Gravel,16496.54511419945,Greater Sudbury
108,-80.94031047306035,46.50952257009353,-9010.35630217155,5162.557005280381,Westmount Avenue Public School,16487.399799105107,Greater Sudbury
109,-80.93805391276639,46.49512008331373,-9010.105099623068,5160.958329247824,Adamsdale Public School,16471.54260078514,Greater Sudbury
110,-81.01360016861912,46.476869467068276,-9018.51498437085,5158.932510844578,St. Francis Catholic School,16087.122528129143,Greater Sudbury
111,-81.0126551183913,46.612448137843195,-9018.409780434436,5173.981743300595,Immaculate Conception Catholic School,15410.34116167028,Greater Sudbury
112,-80.99257772316358,46.4902244597944,-9016.174744720292,5160.414915037178,Memorial Park,15344.216867656754,Greater Sudbury
113,-81.06520465441554,46.47971860716269,-9024.259647334193,5159.248765395058,Diorite Playground,15179.791746110503,Greater Sudbury
114,-81.07375816058075,46.60885186184417,-9025.211832194009,5173.582556664704,Valley Family Golf,14944.665663980586,Greater Sudbury
115,-81.00359268141071,46.497290370712506,-9017.40094088732,5161.1992311490885,Lansdowne Public School,14253.039960526703,Greater Sudbury
116,-81.31596438773046,46.38029095971105,-9052.174471606542,5148.212296527926,R. H. Murray Public School,14195.936901682202,Greater Sudbury
117,-80.98132957193803,46.50704534451455,-9014.922589277714,5162.282033241116,Percy Park,13903.937118796879,Greater Sudbury
118,-80.95006273624941,46.52419208224884,-9011.441933862021,5164.185321129621,Carl A. Nesbitt Public School,13686.231522655418,Greater Sudbury
119,-80.99463249871214,46.4967759754154,-9016.403484389133,5161.14213327111,Marymount Academy Catholic School,13525.485876604955,Greater Sudbury
120,-80.93125099163676,46.488984005261855,-9009.347791639995,5160.277224584066,École séparée Saint-Pierre,13323.627691705487,Greater Sudbury
121,-81.1031358821149,46.546797717829804,-9028.482189532913,5166.6945466791085,École publique Franco-Nord,13262.709314385498,Greater Sudbury
122,-80.96620189126959,46.460744900989305,-9013.238560738022,5157.142684009813,Laurentian University  Community Track,12269.233657050096,Greater Sudbury
123,-81.1840695589118,46.570687554091755,-9037.49180736762,5169.346318504185,Place Bonaventure,12041.975288913882,Greater Sudbury
124,-81.335690999788,46.58542097736738,-9054.3704577874,5170.981728487779,Larchwood Public School,12018.857696013163,Greater Sudbury
125,-80.99501245588698,46.50343771806013,-9016.445781601795,5161.881586704674,École séparée St-Joseph,11997.743309764275,Greater Sudbury
126,-80.92413462473236,46.491397435719854,-9008.55559055983,5160.545115364904,Autumnwood Playground,11926.66527777493,Greater Sudbury
127,-81.36722657268864,46.57098529686973,-9057.88102929827,5169.37936795254,Maple Crest Cemetery,11868.737290092264,Greater Sudbury
128,-81.1306656070525,46.55506605754066,-9031.546826042691,5167.612332387013,Greater Sudbury Police,11690.048467269062,Greater Sudbury
129,-80.9971559501649,46.49255201750203,-9016.684397528306,5160.673273942725,Laurentian University School of Architecture,11678.811150359923,Greater Sudbury
130,-80.94532073745638,46.49958251973647,-9010.914049814382,5161.453659690748,Lowe's,11663.927936038222,Greater Sudbury
131,-80.91510153694799,46.486579721694326,-9007.550018194586,5160.01034910807,Dorset Tot Lot,10840.60725461845,Greater Sudbury
132,-80.99499842092392,46.48476892764859,-9016.444219215671,5159.809350968993,Alexander Public School,10753.282771746146,Greater Sudbury
133,-80.91202056976056,46.471480321762435,-9007.207041846315,5158.3343157156305,Camp Sudaca,10685.57690101574,Greater Sudbury
134,-80.9540368508872,46.49372944917683,-9011.884336277615,5160.803968858629,Bancroft Waterfront Park,10634.762331427344,Greater Sudbury
135,-80.92980634607503,46.4892265017936,-9009.186972251418,5160.30414169909,Grace Sprots Field,10550.63451101591,Greater Sudbury
136,-81.19482352602991,46.570583185116654,-9038.688949741176,5169.334733547948,École publique Pavillon-de-l'Avenir,10103.792828353002,Greater Sudbury
137,-81.0065593528157,46.50495858881571,-9017.731193714797,5162.050403358544,Victory Park,9828.41418497982,Greater Sudbury
138,-81.02692950786243,46.475087912209574,-9019.998819744755,5158.734758255263,Jean Hanson Public School,9806.526936900802,Greater Sudbury
139,-81.01034440715212,46.455063786474824,-9018.15254974858,5156.512080298706,Moonglo Playground,9674.832953606738,Greater Sudbury
140,-80.97983779634522,46.490579988345274,-9014.756523326947,5160.454378706326,St. Albert Adult Learning Centre,9514.839570075748,Greater Sudbury
141,-80.99952383792973,46.45691230320047,-9016.947993162175,5156.717265655252,Nepahwin Park,9311.315787839276,Greater Sudbury
142,-80.9772038099083,46.61691021842333,-9014.463305322803,5174.477034244989,Sunny Side Playground,9064.41309941336,Greater Sudbury
143,-81.01759761264354,46.44939439224077,-9018.959983837092,5155.882777538725,Saint Charles Lake Park,8781.685826316245,Greater Sudbury
144,-80.97390787975415,46.466671631424006,-9014.096399082111,5157.800551088065,Founders Square,8482.304261931406,Greater Sudbury
145,-80.97836807399453,46.5209283111465,-9014.592912365146,5163.823042537261,McLean Playground,8228.284947430413,Greater Sudbury
146,-81.00663205188606,46.488740825288836,-9017.739286648008,5160.25023160706,Montessori School of Sudbury,8161.250967372458,Greater Sudbury
147,-81.05425008415907,46.60956302584146,-9023.04017361867,5173.661495868402,Photo added by Carole B.  Blezard Valley Cemetery,7795.902891082022,Greater Sudbury
148,-80.90094487405878,46.491409814789506,-9005.974084325097,5160.5464894416355,Ridgemount Playground,7690.741354783145,Greater Sudbury
149,-81.00455401848036,46.43236225974874,-9017.507957891252,5153.992210832111,Gerry McCrory Countryside Sports Complex,7218.636701354569,Greater Sudbury
150,-81.00199453866531,46.50325757917291,-9017.223034038761,5161.861591288193,Antwerp Playground,7103.9674528959295,Greater Sudbury
151,-80.88736593917363,46.549134257044344,-9004.462463714748,5166.953902531922,Metcalfe Park,6750.563085523156,Greater Sudbury
152,-81.00901278702405,46.49022239088721,-9018.004312464303,5160.41468538848,Marguerite & Gerry Lougheed Park,6318.254986646354,Greater Sudbury
153,-80.9925329594098,46.48871972867582,-9016.169761574458,5160.247889883016,Sudbury Community Arena,6264.398000961168,Greater Sudbury
154,-80.9987720250229,46.593720171619545,-9016.864300597574,5171.90293904977,Laurentian Park,6131.195291112631,Greater Sudbury
155,-80.93719357392673,46.49752132578847,-9010.009325843097,5161.22486716252,Christian Horizons,6118.124026088355,Greater Sudbury
156,-80.901463122185,46.49294086346078,-9006.031776224758,5160.716435844147,Moonlight Inn & Suites,6092.1807912412705,Greater Sudbury
157,-81.00006485040933,46.487881843955826,-9017.008219212417,5160.1548846790965,Kelly Lake Building Supplies,6073.459874117757,Greater Sudbury
158,-80.92783334870364,46.518960915442165,-9008.967336211039,5163.60466161408,Tristin Day Feild,5950.833038246654,Greater Sudbury
159,-81.05349636486733,46.60721579970764,-9022.956268833395,5173.400953767548,blezard baseball field,5923.738527367678,Greater Sudbury
160,-80.99301257540998,46.50782889542839,-9016.223152907214,5162.369007392551,Ryan Heights Playground,5799.5149413125155,Greater Sudbury
161,-80.84491447566158,46.487381747179164,-8999.736724345123,5160.099373936887,Toe Blake Memorial Arena,5419.792815138071,Greater Sudbury
162,-80.94756314288848,46.50210909131329,-9011.163676629489,5161.734109135775,SilverCity Sudbury Cinemas,5267.210973485945,Greater Sudbury
163,-81.00546797584441,46.45601948144493,-9017.609700538975,5156.618162440388,Holiday Inn,4688.28128323695,Greater Sudbury
164,-81.00114342366273,46.49074269288651,-9017.128287065558,5160.472438910403,Chris' Independent Grocer,4581.102590426056,Greater Sudbury
165,-80.99382277101613,46.49458768893144,-9016.313344692286,5160.899233471389,Radisson Hotel Sudbury,4518.328221067913,Greater Sudbury
166,-81.01564867762306,46.47445248496713,-9018.743026441676,5158.664225831351,Fraser Tot Lot,4487.914570838707,Greater Sudbury
167,-80.91111645446894,46.48986705578113,-9007.106394827937,5160.3752431917055,East End Playground,4312.183751890594,Greater Sudbury
168,-80.98776084359147,46.51172706313913,-9015.638524869446,5162.801704008444,Leon's,4304.551061993336,Greater Sudbury
169,-80.99034262487692,46.49348937610867,-9015.925931343923,5160.777320748062,Hnatyshyn Park,4273.784763865642,Greater Sudbury
170,-80.99739771672277,46.488682644757866,-9016.711311223296,5160.243773568123,Lexington Hotel - Sudbury,4266.446926761845,Greater Sudbury
171,-80.99507378737938,46.50394205058879,-9016.45260908486,5161.937567615356,Better Beginnings Better Futures,4227.7574350072755,Greater Sudbury
172,-80.99104181259955,46.43607314347746,-9016.003765620395,5154.404118925998,McFarlane Cemetery,4156.291647564364,Greater Sudbury
173,-80.9921053829731,46.48763008482837,-9016.122163337948,5160.126939415949,Farmers Market,4104.545773444491,Greater Sudbury
174,-80.9973355679276,46.49231706955088,-9016.704392757269,5160.647194720147,McEwen Park,3741.5955989268573,Greater Sudbury
175,-81.00296658171672,46.492553900990245,-9017.331242843287,5160.673483009918,Sudbury Jail,3736.9452231224395,Greater Sudbury
176,-81.00515794064692,46.4921033142923,-9017.575187110757,5160.623467886446,Sudbury Tennis Club,3733.822524411922,Greater Sudbury
177,-80.98829445085825,46.4533823913515,-9015.697926563991,5156.325445440016,Stewart Park,3691.530391701462,Greater Sudbury
178,-80.86044979863837,46.557330647179015,-9001.466132034222,5167.863701836871,Garson Arena,3576.799193612069,Greater Sudbury
179,-80.96654899704198,46.462440385899995,-9013.27720089971,5157.330882834899,Laurentian University Practice Track,3416.152236768797,Greater Sudbury
180,-80.93970311134592,46.50525864508039,-9010.28869005814,5162.083709603923,Cambrian Ford,3337.5489445468857,Greater Sudbury
181,-81.33970897787695,46.58547204966056,-9054.81774312624,5170.987397512322,Dowling Leisure Centre,3271.791119497794,Greater Sudbury
182,-81.12174173328357,46.552031100121255,-9030.55341149086,5167.275452113459,Dr. Edgar Leclair Arena,3265.0037842559605,Greater Sudbury
183,-81.41003016814291,46.62430973694351,-9062.645968347837,5175.298380800729,Onaping Tot Lot,3222.2109670562013,Greater Sudbury
184,-80.81460498523406,46.57697475547795,-8996.36264156124,5170.044197858052,Hockey Arena,3220.5699908783095,Greater Sudbury
185,-81.05308399162794,46.60777891767168,-9022.910363032013,5173.463459861557,Blezard Playgound,3167.2514299121663,Greater Sudbury
186,-81.00439942730446,46.464280300615094,-9017.49074864696,5157.535113368275,DJ Hancock Memorial Park,3087.6714646859828,Greater Sudbury
187,-80.97336416427342,46.49685282708762,-9014.03587213108,5161.150663806726,Laking Toyota,2994.4221708634986,Greater Sudbury
188,-81.06503576518965,46.47442786244044,-9024.240846416677,5158.661492730889,McClelland Arena,2970.952047952486,Greater Sudbury
189,-80.93581127383769,46.50662499681803,-9009.855446814885,5162.235374646802,Crosstown,2940.4746915836176,Greater Sudbury
190,-80.95299134943669,46.494663514198415,-9011.76795001064,5160.907650076024,Carmichael Arena,2917.1455738893565,Greater Sudbury
191,-80.99186106499452,46.51033333224768,-9016.094965616256,5162.646999879493,Cambrian Arena,2891.7504640629777,Greater Sudbury
192,-80.98219421428118,46.45263435525338,-9015.018842127995,5156.242413433125,Oriole Park,2792.121844208012,Greater Sudbury
193,-81.00172304090141,46.49268290556298,-9017.192810636187,5160.687802517491,District of Sudbury,2736.036771699437,Greater Sudbury
194,-81.00867794998265,46.4590530323241,-9017.967038070019,5156.954886587975,Taphouse;Canada's Best Value inn - Sudbury,2700.0754798596545,Greater Sudbury
195,-81.01885635000397,46.6148775446503,-9019.100107738792,5174.251407456183,Arena,2690.7643747190796,Greater Sudbury
196,-81.00245338932419,46.49494718013922,-9017.274113752957,5160.939136995454,Evans' Home Hardware,2676.2161831173307,Greater Sudbury
197,-80.99202550736965,46.4765052697285,-9016.113271505896,5158.892084939864,Grace Hartman Amphitheatre,2605.544274155465,Greater Sudbury
198,-81.1927213763564,46.57477567270134,-9038.454936337372,5169.800099669849,Chelmsford Community Centre,2595.2985278735455,Greater Sudbury
199,-80.99574646150866,46.47191376927676,-9016.527491841605,5158.38242838972,Science North,2530.8659898952305,Greater Sudbury
200,-80.98994030638109,46.48992172342629,-9015.88114484665,5160.381311300318,Greater Sudbury City Hall,2522.076321218251,Greater Sudbury
201,-80.9803512785871,46.49762152012283,-9014.813684683593,5161.235988733634,Sunrise Ridge Neighbourhood Playground,2512.742147929131,Greater Sudbury
202,-81.1894430528886,46.56827313860863,-9038.089990090612,5169.078318385558,Belanger Ford Lincoln,2511.11115891054,Greater Sudbury
203,-81.02853503187833,46.4729163574854,-9020.177548283727,5158.49371568088,Four Sisters Motel,2496.385038519166,Greater Sudbury
204,-81.03564309499993,46.61637459752496,-9020.968824978487,5174.41758032527,Flake Playground,2431.496600918711,Greater Sudbury
205,-80.9198424026354,46.498132826205826,-9008.077776103775,5161.2927437088465,Mid North Mitsubishi,2418.459939237311,Greater Sudbury
206,-80.93139204549443,46.511671962200445,-9009.363493896486,5162.795587804249,Summerhill Park,2355.937215376365,Greater Sudbury
207,-80.97261691659618,46.49057527028226,-9013.952687772404,5160.45385500133,Lonsdale Playground,2351.0030923683967,Greater Sudbury
208,-81.14137925232357,46.41931210109948,-9032.739479747912,5152.543643222042,Red Carpet Inn & Suites,2282.817838926411,Greater Sudbury
209,-80.9265723265522,46.51431575396569,-9008.826957964118,5163.089048690192,Leisure Days,2273.8108412138317,Greater Sudbury
210,-80.98715023393463,46.44338472623304,-9015.570551191837,5155.215704611867,Doyle Chrysler Dodge Jeep Ram,2235.0637487277813,Greater Sudbury
211,-81.00063841533222,46.45178631398737,-9017.072069033198,5156.148280852598,Super 8 Sudbury,2190.5467207381066,Greater Sudbury
212,-80.9384985206322,46.50652480399102,-9010.154593815296,5162.224253243004,Ambassador Hotel - Sudbury,2189.173500920827,Greater Sudbury
213,-81.00399193068233,46.49032966818192,-9017.445385715488,5160.426593168193,Sudbury Steam Cleaners,2131.0826105498218,Greater Sudbury
214,-81.06476119323423,46.474103329765796,-9024.210280792027,5158.625469604003,Copper Cliff Curling Rink,2039.0530412254436,Greater Sudbury
215,-80.9640535876135,46.49822051602405,-9012.999409426722,5161.302477278669,Eyre Playground,2038.963995700864,Greater Sudbury
