Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
23,7,0.022582201372065305,20344.9541457491,459,326994.444493997,326536.514039273,457.930454724
23,8,0.007888344770968192,15527.206898366565,122,249333.38643877537,249211.6707187834,121.71571999199999
23,9,0.016808824632372713,19132.81638986769,322,307402.95274456847,307081.7030573764,321.249687192
23,10,0.015680453856256552,14658.272791436204,230,235494.74236483107,235265.27830255104,229.46406227999998
23,11,0.03580404939621688,23718.885105961854,849,381535.1276414518,380688.1059506878,847.021690764
23,12,0.03595464790901002,32366.13399765761,1164,520637.7383515086,519476.45066240465,1161.2876891039998
23,13,0.04121631521270803,12479.29817093778,514,200805.53793925536,200292.73564355136,512.802295704
23,14,0.01336159026981338,20667.352514397804,276,331986.36473082076,331711.00785608473,275.35687473599995
23,15,0.021246895031756953,18054.959920333673,384,290165.21193837945,289782.10672135546,383.10521702399996
23,16,0.010126914286630456,18282.65277814481,185,293621.1460088842,293436.5770892242,184.56891966
23,17,0.03615279399263859,14918.242953067298,539,239975.54343833413,239437.79939673014,537.744041604
23,18,0.008982132492098175,14192.867444823523,127,227922.22655858952,227795.52248941752,126.704069172
23,19,0.032197306543812955,27448.098951616845,884,441423.9283084744,440541.98817345034,881.9401350239999
23,20,0.015837750853516942,33915.5637396297,537,544880.5467229887,544344.7980210567,535.748701932
23,21,0.012343140047371831,9053.389385214294,112,145418.63865432143,145306.89963268943,111.739021632
23,22,0.03395797824880764,56445.43462399147,1917,907861.758790675,905949.225715063,1912.5330756119997
23,23,0.022523236972811653,33951.977160580595,765,545692.4508518586,544929.2334273185,763.21742454
23,24,0.0033510632182139925,13693.392290401924,46,219824.8390734069,219778.94626095085,45.892812455999994
23,25,0.03142141455165688,21980.17379597819,691,353471.17928212596,352781.7894254499,689.389856676
23,26,0.019184722467275664,46278.32200246826,888,743652.9989539835,742767.0681396156,885.930814368
23,27,0.013556442236859412,22150.986016604238,300,355822.62651729793,355523.325566498,299.3009508
23,28,0.010067933980685574,31924.247820040022,321,512704.4295289983,512384.1775116424,320.252017356
23,29,0.019144718488728618,20787.116959902316,398,334030.2998011602,333633.2272064322,397.072594728
23,30,0.01900589982754473,19856.261306853245,377,319069.11550316657,318692.9939749946,376.121528172
23,31,0.018966362858220995,23967.730786155244,455,385136.0188931717,384682.07911779167,453.93977538
23,32,0.028076605191868786,42106.87617612896,1182,676994.6083730217,675815.3626268698,1179.2457461519998
23,33,0.022615510439023937,34190.91059822906,773,549535.3138848044,548764.1151015763,771.1987832279999
23,34,0.022481039813385582,21322.092345440844,479,342697.46599576954,342219.5821443256,477.883851444
23,35,0.0347196194226574,43198.756265943295,1500,694836.5428223899,693340.0380683898,1496.504754
23,36,0.0259559847621325,24690.798238216674,641,396926.81808825367,396287.3117233776,639.506364876
23,37,0.024607819169909475,8216.951438651919,202,132083.59989723528,131882.0705903633,201.529306872
23,38,0.02803590894424477,12732.154069249396,357,204707.2409429048,204351.0728114528,356.168131452
23,39,0.024654972525034756,16157.763514171806,398,259729.17699718548,259332.1044024575,397.072594728
23,40,0.02587392918276597,37146.24846169785,961,597156.0485226463,596197.2878102504,958.760712396
23,41,0.014692019097056606,12021.07132920604,177,193114.78239472894,192938.19483375695,176.587560972
23,42,0.0310688779238541,7223.477105627731,224,116160.28558858907,115936.8075453251,223.478043264
23,43,0.0,1.0117532778541931,0,16.238640109559803,16.238640109559803,0.0
23,44,0.017912005746042185,11691.7505589935,209,187861.1094675697,187652.5964718457,208.512995724
23,45,0.023508293290205737,6062.005699148043,143,97437.85825787409,97295.19147132609,142.66678654800003
23,46,0.039294649675756264,6905.951153027492,271,111110.88453164724,110840.51600609125,270.368525556
23,47,0.0,1237.3876365733427,0,19860.07156700215,19860.07156700215,0.0
23,48,0.006764715589508591,6766.134795108391,46,108642.35627394568,108596.46346148968,45.892812455999994
23,49,0.014507890489784275,16113.549091004928,234,258855.91765225312,258622.4629106291,233.454741624
23,50,0.026884829699262296,9434.769115749366,254,151681.45244612132,151428.0443077773,253.408138344
23,51,0.012225321900548923,31044.211755260265,380,498638.71320960723,498259.5986719273,379.11453767999996
23,52,0.014622815274734816,19293.003063349297,282,309934.0420605082,309652.69916675624,281.342893752
23,53,0.0,160.79210337030156,0,2580.71325909334,2580.71325909334,0.0
23,54,0.031128890553590558,7402.601466284414,230,119041.21759614482,118811.75353386483,229.46406227999998
23,55,0.03233337406920866,2070.1529234374243,67,33292.79830018266,33225.95442117066,66.843879012
23,56,0.0,4139.299565141895,0,66435.75802052741,66435.75802052741,0.0
23,57,0.0,3259.4685871858737,0,52314.47082433327,52314.47082433327,0.0
23,58,0.0,4773.717741548722,0,76618.16975185699,76618.16975185699,0.0
23,59,0.0,66.80247364021697,0,1072.1797019254825,1072.1797019254825,0.0
23,60,0.013549561085478445,13140.012069890272,178,211074.77895254685,210897.19372173885,177.585230808
24,0,0.014731027526255665,12682.369000201097,187,203738.58671255963,203552.0224532276,186.564259332
24,1,0.040399136171410374,21153.599206786846,855,340368.2749787089,339515.2672689289,853.00770978
24,2,0.013428788722646127,18568.499311252403,249,298272.83373476507,298024.4139456011,248.41978916399998
24,3,0.022687376645749616,32801.02486064098,744,527198.7153712717,526456.4490132878,742.2663579839999
24,4,0.024690842408585604,16098.442952285914,397,258776.08430908094,258380.00938418892,396.07492489199996
24,5,0.00789094264511422,15924.404358025271,126,255712.39634564164,255586.6899463056,125.706399336
24,6,0.0113391478018717,11978.993494442433,136,192398.52868349708,192262.84558580106,135.683097696
24,7,0.022685149281781877,20354.40549445557,462,327149.1316502438,326688.2081860119,460.92346423199996
24,8,0.007923643508289419,15531.884746169124,123,249409.46356584242,249286.75017601444,122.71338982799999
24,9,0.016880018114490986,19142.769172903463,323,307563.69258212857,307241.4452251006,322.24735702799995
24,10,0.015727979535784604,14667.772351870484,231,235648.20797963726,235417.74624752128,230.46173211599998
24,11,0.03598983956010402,23734.825999103683,854,381795.9673255581,380943.9572856141,852.010039944
24,12,0.03616680523474959,32377.652510066182,1171,520829.59416451823,519661.32278656226,1168.2713779560002
24,13,0.04138481359128617,12484.035857980549,517,200884.57082579983,200368.7755205878,515.795305212
24,14,0.013445546394838706,20675.345971321094,278,332116.6550541115,331839.3028397035,277.352214408
24,15,0.02132231892578952,18063.06762525882,385,290296.33827226405,289912.235385404,384.10288686
24,16,0.010180094288948494,18290.843132993185,186,293753.59887403663,293568.03228454065,185.56658949599998
24,17,0.03636677186376422,14925.124257490286,543,240089.9790536671,239548.2443327191,541.734720948
24,18,0.009037992630928653,14199.904160093869,128,228036.16350851458,227908.4617695066,127.701739008
24,19,0.03239142666168188,27460.5893488871,889,441629.38753384195,440742.459049638,886.928484204
24,20,0.01590658745365306,33936.41148905749,540,545218.1461108127,544679.4043993726,538.74171144
24,21,0.012385774640700448,9057.79931926104,112,145489.41809577166,145377.67907413968,111.739021632
24,22,0.03414138341665981,56465.94223489308,1928,908201.8803138419,906278.372870034,1923.5074438079998
24,23,0.022691050995313367,33970.9651362839,771,546003.1938809126,545233.9904373565,769.203443556
24,24,0.0033622465427153607,13696.647365266628,46,219877.0830249854,219831.1902125294,45.892812455999994
24,25,0.03153195660352402,21990.547636019604,693,353639.67475446267,352948.28955811466,691.385196348
24,26,0.01923669258924328,46297.39020646716,891,743962.0366376739,743073.1128137979,888.923823876
24,27,0.013614795448793267,22158.136049526955,302,355939.3798853797,355638.0835949076,301.296290472
24,28,0.010115234484255277,31944.58619315539,323,513032.8557571721,512710.6084001441,322.24735702799995
24,29,0.019244875429873184,20798.386361803343,400,334213.1690413436,333814.1011069437,399.0679344
24,30,0.019083407283290867,19865.790353774402,379,319224.0520459232,318845.9351780792,378.116867844
24,31,0.0190700813875939,23980.098897324253,457,385336.52241710626,384880.5873020543,455.935115052
24,32,0.028194136428043144,42126.4264120472,1188,677314.3756785255,676129.1439133576,1185.231765168
24,33,0.022744862041323352,34210.14513414893,778,549849.0165354982,549072.8294030904,776.187132408
24,34,0.022560282238024754,21334.01752134631,481,342890.86040872434,342410.98121760826,479.879191116
24,35,0.03488748834286613,43222.06116111416,1508,695218.5677485702,693714.0816358823,1504.486112688
24,36,0.02609727288736231,24705.13467850639,645,397160.90863424755,396517.4115900276,643.49704422
24,37,0.024733722187781873,8221.882954429491,203,132163.74839530134,131961.2214185933,202.526976708
24,38,0.028144335809671756,12739.731331398933,359,204830.8513400769,204472.68786895287,358.163471124
24,39,0.024737663523785834,16165.846273499958,400,259860.90062407433,259461.8326896743,399.0679344
24,40,0.02597960596398948,37170.50984649585,966,597550.4320978343,596586.6830362584,963.7490615760001
24,41,0.014777317215449224,12026.336679875667,178,193200.28894281242,193022.70371200444,177.585230808
24,42,0.031221045942893495,7226.152742253399,226,116205.22489610306,115979.75151316705,225.473382936
24,43,0.0,1.0123866630906408,0,16.248805942604786,16.248805942604786,0.0
24,44,0.01800972903429222,11698.03369948396,211,187963.94921211357,187753.44087671756,210.50833539599998
24,45,0.023639385492960716,6065.709262245105,143,97497.30044558193,97354.63365903393,142.66678654800003
24,46,0.03940635947547945,6909.483525993849,272,111168.57678759328,110897.21059220127,271.366195392
24,47,0.0,1238.058256364265,0,19870.835014646455,19870.835014646455,0.0
24,48,0.0068059026680941746,6768.626984459832,46,108682.35591303631,108636.4631005803,45.892812455999994
24,49,0.014570092126137125,16119.410642293384,235,258950.99322026884,258716.54080880882,234.45241146
24,50,0.026967607093982632,9438.826430947805,255,151747.57002489228,151493.16421671226,254.40580818
24,51,0.012266363915208524,31063.886902875223,381,498955.4969986633,498575.3847911474,380.112207516
24,52,0.01467908611482829,19300.448975928186,283,310054.5466272354,309772.20606364735,282.340563588
24,53,0.0,160.8720185335445,0,2581.995897463389,2581.995897463389,0.0
24,54,0.031222128134643142,7407.654552639108,231,119123.3173019737,118892.85556985768,230.46173211599998
24,55,0.032501188995043354,2071.159930653599,67,33308.96076600227,33242.11688699027,66.843879012
24,56,0.0,4141.44025532123,0,66470.11609790575,66470.11609790575,0.0
24,57,0.0,3260.7615977632336,0,52335.2236440999,52335.2236440999,0.0
24,58,0.0,4775.122547130977,0,76640.71688145219,76640.71688145219,0.0
24,59,0.0,66.83890574873257,0,1072.7644372671577,1072.7644372671577,0.0
24,60,0.013593832539688511,13149.44583275023,179,211227.1885162852,211048.60561564122,178.582900644
25,0,0.014807189541511041,12689.448194906789,188,203853.20545742198,203665.64352825398,187.56192916799998
25,1,0.0406072325007005,21161.915676686465,859,340505.7449999418,339648.7466108178,856.998389124
25,2,0.013473742888547875,18576.423362581216,250,298401.0124284285,298151.59496942855,249.41745899999998
25,3,0.02282482677767327,32815.30623653961,749,527432.9198036247,526685.6650964607,747.254707164
25,4,0.024841384425640968,16107.833852737745,400,258929.80127084084,258530.7333364408,399.0679344
25,5,0.007917020197469194,15930.310662001912,126,255807.19252446666,255681.48612513067,125.706399336
25,6,0.011397403081661718,11982.938817929566,137,192462.84879530154,192326.16802776954,136.68076753199998
25,7,0.022797763936664328,20366.693362699727,464,327348.34727523464,326885.4284713306,462.918803904
25,8,0.007960814807194691,15536.780078721673,124,249489.03132314683,249365.3202634828,123.71105966399999
25,9,0.016976548040667377,19154.230476476776,325,307749.64184415224,307425.39914745226,324.24269669999995
25,10,0.015826269125301093,14676.147619524492,232,235783.6286953201,235552.1692933681,231.459401952
25,11,0.036147550070083224,23744.296188425702,858,381951.9545435205,381095.9538242325,856.0007192879999
25,12,0.03631236812025709,32391.081667575087,1176,521050.1204917162,519876.86076458014,1173.259727136
25,13,0.04153375797466999,12489.150085803743,519,200968.64952203407,200450.8588771501,517.790644884
25,14,0.013511967248085757,20683.725659648037,279,332252.14672159497,331973.796837351,278.349884244
25,15,0.021424455362727277,18072.192494447252,387,290444.7877624104,290058.6895358784,386.098226532
25,16,0.010235195081829438,18300.33890680044,187,293907.0037134791,293720.43945414707,186.564259332
25,17,0.036484765239107805,14929.94833185399,545,240169.40078687653,239625.6707262565,543.73006062
25,18,0.009076185579079663,14208.227157030216,129,228170.74527917895,228042.04587033496,128.699408844
25,19,0.032533264334084135,27473.649405887812,894,441843.9897978833,440952.0729644994,891.916833384
25,20,0.015987278036961393,33953.3696251263,543,545493.3172042252,544951.5824832772,541.734720948
25,21,0.012444330333953885,9062.299489253297,113,145562.64349398343,145449.9068025154,112.736691468
25,22,0.0342969837833479,56504.07214457225,1938,908823.8420625526,906890.3579203846,1933.484142168
25,23,0.022808704490159523,33998.52676677081,775,546449.5487295715,545676.3546066715,773.1941229
25,24,0.003379528599258197,13703.300043204667,46,219983.8585058909,219937.96569343487,45.892812455999994
25,25,0.03180695637590963,22002.508686166402,700,353838.63329817075,353140.26441297075,698.3688852
25,26,0.019328107557173686,46323.81424026783,895,744390.1330595186,743497.2185562986,892.9145032199999
25,27,0.013697652163634444,22171.28894526374,304,356152.47920162696,355849.187571483,303.291630144
25,28,0.010178804525461672,31962.60452549199,325,513324.0453308465,512999.8026341465,324.24269669999995
25,29,0.01932052986978144,20805.356414855047,402,334327.0337324955,333925.9704584235,401.063274072
25,30,0.019217970612210363,19876.54546112432,382,319399.6645283973,319018.55465104536,381.10987735199996
25,31,0.019174508700826848,23992.4473517562,460,385537.70812024694,385078.77999568696,458.92812455999996
25,32,0.028329951633944566,42148.59525941612,1194,677676.1716978127,676484.9539136287,1191.2177841839998
25,33,0.022861019608451123,34223.67631132169,782,550070.1826084652,549290.004796713,780.177811752
25,34,0.022642716875034816,21345.18707004022,483,343072.12700493354,342590.25247414556,481.8745307880001
25,35,0.03498375235559438,43244.018221747,1513,695575.9669209073,694066.4924590393,1509.4744618680002
25,36,0.026225140530952012,24720.635190941946,648,397412.68486834626,396766.1948146182,646.490053728
25,37,0.02487917748957506,8225.62130013602,205,132225.7441835631,132021.2218671831,204.52231638
25,38,0.028266331633741735,12746.03915857982,360,204933.0896361661,204573.9284952061,359.16114096
25,39,0.024870628491870567,16176.469394516425,402,260033.3970560606,259632.33378198865,401.063274072
25,40,0.026104021125349302,37200.15880048891,971,598031.286158603,597062.5487478471,968.737410756
25,41,0.014867516842679642,12031.704672713435,179,193287.44289769462,193108.85999705066,178.582900644
25,42,0.0313451662570666,7229.811211414965,227,116264.9409959822,116038.46994321019,226.47105277199998
25,43,0.0,1.0130165703590965,0,16.2589159542635,16.2589159542635,0.0
25,44,0.018113703996814806,11704.922263108085,212,188075.50832811676,187864.00232288474,211.506005232
25,45,0.023751106056574028,6070.277407959648,144,97571.61685413636,97427.95239775235,143.66445638400003
25,46,0.039590888062860485,6913.046484684194,274,111227.75761424533,110954.39607918132,273.36153506399995
25,47,0.0,1238.7776245421464,0,19882.38087390145,19882.38087390145,0.0
25,48,0.006839238715138289,6771.714437082365,46,108731.90952762795,108686.01671517197,45.892812455999994
25,49,0.014648876458750319,16129.053368509878,236,259106.75664587953,258871.30656458353,235.45008129599998
25,50,0.027142448814721432,9443.015071597642,256,151815.79537715815,151560.39189914212,255.403478016
25,51,0.012341545213805538,31082.079367197173,384,499250.47906053864,498867.37384351465,383.10521702399996
25,52,0.014748685929619134,19305.015038501613,285,310129.82727121084,309845.4913679509,284.33590326
25,53,0.0,160.94447444850968,0,2583.1588148985807,2583.1588148985807,0.0
25,54,0.031327642248033104,7413.139083782089,232,119212.34169665453,118980.88229470252,231.459401952
25,55,0.03263855751690257,2072.464943955553,68,33330.90389933462,33263.06235048662,67.841548848
25,56,0.0,4143.260276824531,0,66499.32744303372,66499.32744303372,0.0
25,57,0.0,3262.51449708623,0,52363.357678233995,52363.357678233995,0.0
25,58,0.0,4777.321277346227,0,76676.00650140696,76676.00650140696,0.0
25,59,0.0,66.8747226311204,0,1073.3392982294824,1073.3392982294824,0.0
25,60,0.013658139563331048,13156.335633677405,180,211338.76749100233,211159.18692052236,179.58057048
26,0,0.014870725796475692,12694.951671062883,189,203942.53391956328,203753.9743205593,188.55959900399998
26,1,0.04078508110949233,21170.900443624345,863,340653.94118863874,339792.95212017075,860.989068468
26,2,0.013544171733408763,18585.18317258367,252,298543.60271863994,298292.1899199679,251.412798672
26,3,0.022951929782261217,32834.06138459093,754,527738.9282790285,526986.6852226845,752.243056344
26,4,0.02490278213034989,16116.984724882917,401,259077.67043860682,258677.60483437084,400.06560423599996
26,5,0.007942662080527452,15941.039292137106,127,255980.38470797255,255853.68063880055,126.704069172
26,6,0.011461137072064751,11987.548266572698,137,192536.83044602379,192400.1496784918,136.68076753199998
26,7,0.022948707627956,20376.836957179814,468,327515.142645984,327048.233162736,466.909483248
26,8,0.007997859140243759,15542.134214309632,124,249574.9651993336,249451.2541396696,123.71105966399999
26,9,0.01704299793412643,19166.329729489134,327,307945.8301946726,307619.5921583006,326.23803637199995
26,10,0.015908551083102504,14684.065988149085,234,235912.7138514168,235679.25910979282,233.454741624
26,11,0.036362854821839215,23754.629386901754,864,382123.78839807713,381261.80165977316,861.986738304
26,12,0.0364355682901982,32407.05381242152,1181,521311.4617656814,520133.2136893654,1178.2480763160002
26,13,0.04176637308508256,12496.57586969061,522,201090.82636292628,200570.0427085343,520.783654392
26,14,0.013586933979949117,20692.533258081927,281,332395.5040161309,332115.158792215,280.345223916
26,15,0.02153311245680401,18081.900505986494,389,290602.5966872872,290214.50312108325,388.093566204
26,16,0.010278311521382862,18307.98025265324,188,294030.64498425246,293843.0830550845,187.56192916799998
26,17,0.03666045764929672,14937.582127841577,548,240294.91622198533,239748.19315185733,546.7230701279999
26,18,0.009124946884312106,14215.39884941041,130,228286.84861171708,228157.15153303707,129.69707867999998
26,19,0.03275145298816135,27488.93286249523,900,442095.27529544843,441197.37244304846,897.9028523999999
26,20,0.016081698403394736,33963.51105183641,546,545659.0801124305,545114.3523819745,544.727730456
26,21,0.01250097045060998,9064.861995286177,113,145603.77171581116,145491.03502434315,112.736691468
26,22,0.034398024877815486,56526.64312642035,1944,909192.0923402306,907252.6221790466,1939.4701611839998
26,23,0.022909104090961953,34016.43525301324,779,546740.9706131065,545963.7858108624,777.184802244
26,24,0.0033994631672200596,13710.28063428107,47,220096.89466250318,220050.00418021117,46.890482291999994
26,25,0.03197856555040669,22010.552151601532,704,353971.7215977486,353269.36203320464,702.359564544
26,26,0.019427542687589873,46341.53936919901,900,744679.609728044,743781.706875644,897.9028523999999
26,27,0.013759139895019614,22180.177820228284,305,356296.143314644,355991.85401466396,304.28929997999995
26,28,0.01023349007881664,31979.642498697536,327,513599.5001404675,513273.2621040954,326.23803637199995
26,29,0.019438368012277184,20815.43855781508,405,334491.84513651207,334087.78885293205,404.05628357999996
26,30,0.01930927163303516,19887.0325422375,384,319569.9775199359,319186.8723029118,383.10521702399996
26,31,0.019275691111700983,24005.646281503472,463,385752.54395219876,385290.6228181307,461.921134068
26,32,0.028498301646260535,42172.748984543956,1202,678071.8203448026,676872.6212019305,1199.199142872
26,33,0.023022868241828604,34243.54947354517,788,550395.132881168,549608.9690504,786.163830768
26,34,0.02273427591589912,21356.230051002964,486,343252.3598588936,342767.4923185975,484.86754029599996
26,35,0.03515230226635198,43265.69098203871,1521,695931.7960822773,694414.3402617213,1517.455820556
26,36,0.02632232069251414,24731.749273055546,651,397594.0588957775,396944.5758325415,649.483063236
26,37,0.025013218795832442,8229.480016556003,206,132288.67425193984,132083.15426572383,205.519986216
26,38,0.028455936621396265,12752.489897337084,363,205039.6170027282,204677.4628522602,362.154150468
26,39,0.02499082468503134,16184.419779756576,404,260162.99607883705,259759.93746509304,403.058613744
26,40,0.026219664231280505,37222.7068794895,976,598398.1711757425,597424.4454158065,973.7257599359999
26,41,0.014946886851031474,12037.150681624238,180,193375.84901054902,193196.26844006902,179.58057048
26,42,0.03149593828237759,7233.245880411498,228,116321.06510321253,116093.59638060453,227.468722608
26,43,0.0,1.0133214015012704,0,16.26380849409539,16.26380849409539,0.0
26,44,0.018214212817241057,11710.531782640068,213,188166.53878644112,187954.0351113731,212.503675068
26,45,0.023861635681266685,6074.042645628982,145,97633.04658856516,97488.38446234517,144.66212622
26,46,0.03976385989155736,6917.324631754234,275,111297.41954455545,111023.06033965547,274.3592049
26,47,0.0,1239.5012901552911,0,19893.995706992424,19893.995706992424,0.0
26,48,0.006880135356559429,6775.025499320935,47,108786.04974639301,108739.159264101,46.890482291999994
26,49,0.014713538690553675,16137.51728410888,237,259243.60016107952,259007.15240994754,236.44775113199998
26,50,0.0273162484298004,9447.971546123988,258,151897.34213297802,151639.94331529,257.398817688
26,51,0.012393875888906652,31092.192036718723,385,499413.78507619555,499029.6821893355,384.10288686
26,52,0.014824770948495172,19314.96864470942,286,310290.5803206822,310005.2467475862,285.33357309600007
26,53,0.0,161.03479907575795,0,2584.608525165915,2584.608525165915,0.0
26,54,0.031447026211622264,7416.293262769527,233,119263.96393923892,119031.50686745091,232.45707178799998
26,55,0.03280844370482549,2073.768710118618,68,33351.82934625182,33283.98779740382,67.841548848
26,56,0.0,4144.851703659531,0,66524.86984373548,66524.86984373548,0.0
26,57,0.0,3263.728206810749,0,52382.83771931253,52382.83771931253,0.0
26,58,0.0,4780.013026553958,0,76719.20907619104,76719.20907619104,0.0
26,59,0.0,66.90611188861376,0,1073.843095812251,1073.843095812251,0.0
26,60,0.013724056645579158,13161.258664648185,181,211418.77980791937,211238.2015676034,180.578240316
27,0,0.014970967714246166,12701.568270339954,190,204049.72800779628,203860.17073895625,189.55726883999998
27,1,0.04106301039501475,21182.360526981523,870,340844.85921537346,339976.8864580534,867.97275732
27,2,0.013600491481311719,18595.036621376716,253,298702.74824160425,298450.33777309634,252.410468508
27,3,0.02306711084516802,32847.80263028118,758,527963.4659517009,527207.2322160129,756.233735688
27,4,0.02502106244057224,16125.71419901231,403,259219.77383805555,258817.71289414752,402.060943908
27,5,0.007979556539155733,15943.807745411157,127,256024.81838302108,255898.1143138491,126.704069172
27,6,0.011533986022346279,11993.502380670636,138,192633.3916471317,192495.7132097637,137.67843736799998
27,7,0.023031555380476087,20388.094820987153,470,327697.8266997638,327228.9218768438,468.90482292
27,8,0.008047333657537518,15549.438721594743,125,249693.20021109562,249568.4914815956,124.70872949999999
27,9,0.017132756991742104,19175.6041143335,329,308096.6794110966,307768.4460350527,328.233376044
27,10,0.016017745494827977,14693.390466107034,235,236063.36939247788,235828.9169810179,234.45241146
27,11,0.0364870065018642,23767.190761990685,867,382328.3914777625,381463.4117299505,864.979747812
27,12,0.03658903820647056,32414.970767333434,1186,521443.51724119764,520260.2808157016,1183.2364254959998
27,13,0.041956361961178086,12502.678994416889,525,201191.77452429108,200667.99786039104,523.7766639
27,14,0.013665861362242925,20702.392286354072,283,332555.73675957083,332273.3961959829,282.340563588
27,15,0.021663777631912903,18092.585700870815,392,290777.0870746886,290386.00049897656,391.086575712
27,16,0.010331678774409941,18317.206301602633,189,294179.7207397263,293991.1611407223,188.55959900399998
27,17,0.03679617502828641,14940.810199042251,550,240348.7221044281,239800.00369462813,548.7184098
27,18,0.009159091374212681,14223.203390882887,130,228412.11150235034,228282.41442367036,129.69707867999998
27,19,0.03296014141293411,27503.8255876363,907,442341.2872228146,441436.40068156255,904.8865412519999
27,20,0.016161190785782056,33974.981560077074,549,545846.174779201,545298.454039237,547.720739964
27,21,0.012560168887093036,9068.186655306003,114,145658.13017896534,145544.39581766134,113.734361304
27,22,0.03454716827978855,56553.35236529634,1954,909630.7523225503,907681.3054630063,1949.446859544
27,23,0.02300867666994387,34037.358144117636,783,547080.7736946761,546299.5982130881,781.175481588
27,24,0.0034195976766317527,13717.0494500622,47,220205.53415579034,220158.6436734983,46.890482291999994
27,25,0.032163096983513634,22022.682298017404,708,354170.40112706734,353464.05088317936,706.350243888
27,26,0.019530895140940543,46357.1162653897,905,744934.6072610846,744031.7160595047,902.89120158
27,27,0.013808439863350381,22186.656987778817,306,356401.13162366604,356095.84465385,305.286969816
27,28,0.010283872887078768,32000.370389332384,329,513934.1781248288,513605.9447487847,328.233376044
27,29,0.019543757874362272,20828.30701369875,407,334700.37919311697,334294.327569865,406.051623252
27,30,0.01941310854040983,19896.33917073816,386,319721.3442470435,319336.2436903475,385.100556696
27,31,0.019391690290916478,24012.416923921428,466,385864.2057725149,385399.29162893887,464.91414357599996
27,32,0.02864290986333028,42189.13957340035,1208,678340.8753149636,677135.6901530756,1205.185161888
27,33,0.023125664578019216,34259.212395237504,792,550650.5134536739,549860.3589435619,790.154510112
27,34,0.022864616659885793,21368.24828528842,489,343448.2455286832,342960.3849788792,487.860549804
27,35,0.03537005463835877,43281.88379830366,1531,696201.6674816897,694674.2349627736,1527.4325189160002
27,36,0.02645473228447697,24747.009324646515,655,397842.97340315656,397189.4996605765,653.47374258
27,37,0.02515638121111559,8232.306809590247,207,132335.04194997545,132128.5242939235,206.517656052
27,38,0.02855151623699586,12758.080138043752,364,205130.33803590623,204767.1862156022,363.151820304
27,39,0.025095701145645313,16192.787607235785,406,260299.29504955033,259894.24109613438,405.053953416
27,40,0.026389188679644834,37238.78759971193,983,598663.2504241647,597682.5409753765,980.709448788
27,41,0.015035687388388551,12042.201061728452,181,193457.90528105764,193277.3270407417,180.578240316
27,42,0.031624743333694263,7236.731545604088,229,116378.00769938962,116149.54130694563,228.46639244399998
27,43,0.0,1.0137851710647001,0,16.271251995588436,16.271251995588436,0.0
27,44,0.01830765561932799,11717.035208287489,215,188272.9141077542,188058.4150930142,214.49901474
27,45,0.023983383685806613,6077.028968889723,146,97681.97474673604,97536.31495068005,145.65979605600003
27,46,0.040032964043623484,6921.049592113433,277,111359.2004979926,111082.8459534206,276.354544572
27,47,0.0,1240.1148450520595,0,19903.843263085553,19903.843263085553,0.0
27,48,0.006917341501757555,6778.722264093863,47,108845.38282099848,108798.49233870648,46.890482291999994
27,49,0.014792514522429757,16145.456946229768,239,259373.02707779178,259134.58398698774,238.44309080399998
27,50,0.027481714539068076,9451.529957797327,260,151956.44998000708,151697.05582264712,259.39415735999995
27,51,0.012454855154574028,31106.10692917663,387,499639.1144398169,499253.01621328486,386.098226532
27,52,0.014934517550453276,19323.113492361063,289,310424.298134999,310135.971552395,288.326582604
27,53,0.0,161.11370786693206,0,2585.8750112642597,2585.8750112642597,0.0
27,54,0.031614451415462874,7419.993643164796,235,119325.35038425498,119090.89797279496,234.45241146
27,55,0.03300693843037986,2074.4934865802875,68,33363.46200846161,33295.620459613616,67.841548848
27,56,0.0,4146.8447654939755,0,66556.8584861783,66556.8584861783,0.0
27,57,0.0,3264.998377950877,0,52403.223966111575,52403.223966111575,0.0
27,58,0.0,4782.251309540311,0,76755.13351812199,76755.13351812199,0.0
27,59,0.0,66.9324206850617,0,1074.2653519952403,1074.2653519952403,0.0
27,60,0.013783093181512445,13169.797297584631,182,211556.82253638533,211375.24662623336,181.575910152
28,0,0.015040986456627213,12707.64025301785,191,204148.1809996125,203957.62606093645,190.55493867599998
28,1,0.041371398206992746,21192.528433766685,877,341015.0378081273,340140.0813619553,874.9564461719999
28,2,0.013660456836621407,18606.75462349795,254,298891.8198454861,298638.4117071421,253.408138344
28,3,0.02318413282105053,32870.357224039646,762,528329.4578608684,527569.2334458363,760.224415032
28,4,0.02516281647352974,16133.947909545965,406,259354.91790162874,258949.86394821273,405.053953416
28,5,0.008020324056695508,15953.537138861264,128,256181.9728177313,256054.2710787233,127.701739008
28,6,0.011582791843656147,11998.776879328812,139,192719.04502043143,192580.36891322743,138.676107204
28,7,0.02312984136285664,20395.88405733613,472,327824.8392828369,327353.9391202449,470.90016259199996
28,8,0.008094518652117888,15556.121606742898,126,249801.4581875595,249675.7517882235,125.706399336
28,9,0.017211789081488047,19187.775767377992,330,308293.0321122968,307963.8010664168,329.23104588
28,10,0.016087375528197834,14698.010379366851,236,236138.51667013395,235903.06658883797,235.45008129599998
28,11,0.03667221745155197,23781.66800845762,872,382565.7396327368,381695.7715357448,869.968096992
